CNAE 2.0 Classe;Faixa Etária;Escolaridade após 2005;Idade;Raça Cor;Sexo Trabalhador;uf;valor_remuneracao_media
81214;07;07;52;08;01;14;1274.44
81214;05;07;30;08;01;14;1528.71
43223;07;07;51;09;01;14;2103.64
81214;06;07;43;08;01;14;1274.44
81214;04;07;27;08;01;14;1274.44
81214;04;07;29;09;01;14;1247.51
81214;04;07;29;09;01;14;1240
81214;03;07;21;08;01;14;1274.44
56201;03;07;23;09;01;14;1222.77
81214;04;07;28;08;01;14;1274.44
81214;06;07;42;08;01;14;1274.44
81214;03;07;23;09;01;14;1165.6
81214;07;07;54;09;01;14;1105.67
41204;06;07;49;08;01;14;0
81214;06;07;44;08;01;14;1277.86
81214;04;07;25;08;01;14;1274.44
81214;04;07;28;09;01;14;1240
56201;03;07;24;09;01;14;1232.67
81214;05;07;34;08;01;14;1168.61
56201;07;07;60;09;01;14;1326
81214;06;07;44;09;01;14;1274.44
81214;03;07;24;09;01;14;1274.44
81214;06;07;41;08;01;14;1274.44
47229;05;07;34;08;01;14;1096.85
81214;05;07;31;09;01;14;785.33
16102;05;07;38;09;01;14;0
81214;03;07;21;08;01;14;1274.44
81214;06;07;42;08;01;14;1274.44
81214;03;07;21;09;01;14;1274.44
81214;04;07;28;09;01;14;1240
81214;05;07;34;09;01;14;1229.67
16102;05;07;35;09;01;14;1524.34
81214;04;07;28;08;01;14;1274.44
81214;04;07;27;08;01;14;1274.44
81214;03;07;19;09;01;14;1240
81214;03;07;22;08;01;14;1274.44
81214;04;07;25;09;01;14;1652
81214;05;07;35;09;01;14;1054
81214;04;07;25;08;01;14;1274.44
81214;03;07;20;09;01;14;1054
81214;03;07;22;08;01;14;1274.44
81214;05;07;37;08;01;14;1271
81214;04;07;25;09;01;14;1126.33
81214;03;07;22;08;01;14;1274.44
81214;03;07;20;09;01;14;1054
81214;03;07;21;09;01;14;1198.67
81214;05;07;38;09;01;14;1240
81214;06;07;48;08;01;14;0
81214;05;07;35;09;01;14;1274.44
47717;05;07;39;08;01;14;1050.4
81214;06;07;45;08;01;14;1260.67
81214;07;07;58;08;01;14;1274.44
81214;03;07;24;09;01;14;1054
81214;06;07;40;09;01;14;1271
81214;03;07;21;09;01;14;1274.44
81214;03;07;23;08;01;14;1274.44
81214;03;07;20;09;01;14;1165.6
81214;05;07;33;08;01;14;1274.44
81214;05;07;34;08;01;14;1219.33
86500;03;07;22;08;01;14;1275
81214;04;07;27;09;01;14;1240
81214;03;07;19;09;01;14;1448.32
47318;06;07;42;09;01;14;0
16102;06;07;42;09;01;14;1801.45
81214;06;07;46;09;01;14;1274.44
46729;04;07;29;09;01;14;1093.01
81214;03;07;22;09;01;14;1240
53202;03;07;24;09;01;14;0
56201;04;07;27;09;01;14;1166.67
81214;03;07;23;08;01;14;1274.44
81214;04;07;29;08;01;14;1274.44
81214;06;07;45;08;01;14;1267.56
01610;06;07;48;09;01;14;4031.03
81214;05;07;30;02;01;14;1191.15
81214;03;07;24;09;01;14;1127.81
56201;06;07;41;08;01;14;1302.43
81214;06;07;42;09;01;14;992
47113;03;07;24;08;01;14;1241
81214;06;07;46;09;01;14;1066.4
81214;04;07;26;09;01;14;1240
81214;07;07;60;08;01;14;1274.44
81214;05;07;38;09;01;14;1191.15
81214;04;07;25;09;01;14;1267.56
81214;06;07;49;09;01;14;1191.15
81214;03;07;23;08;01;14;1240
47717;06;07;44;08;01;14;1293.27
81214;03;07;22;09;01;14;1157.33
81214;06;07;41;08;01;14;1274.44
81214;05;07;38;08;01;14;1274.44
81214;06;07;41;08;01;14;1264.11
81214;06;07;41;08;01;14;1274.44
81214;04;07;27;09;01;14;1191.15
81214;07;07;59;08;01;14;1274.44
81214;03;07;19;09;01;14;1054
81214;04;07;25;09;01;14;1182.13
81214;05;07;30;08;01;14;1240
81214;03;07;24;08;01;14;1274.44
81214;05;07;34;08;01;14;1240
56201;05;07;31;09;01;14;1305.8
56201;07;07;59;09;01;14;1646.51
16102;03;07;23;09;01;14;1630.8
81214;07;07;56;08;01;14;1274.44
81214;04;07;25;08;01;14;1274.44
81214;03;07;24;09;01;14;1669.4
81214;04;07;28;08;01;14;1274.44
81214;06;07;41;08;01;14;0
81214;04;07;26;08;01;14;1274.44
81214;03;07;24;09;01;14;1109.11
81214;03;07;21;08;01;14;1274.44
81214;03;07;21;09;01;14;1194.07
81214;07;07;62;08;01;14;1529.33
81214;04;07;28;09;01;14;1202.8
81214;05;07;33;09;01;14;1198.67
81214;04;07;27;09;01;14;1274.44
81214;05;07;32;08;01;14;1274.44
81214;04;07;28;09;01;14;992
81214;05;07;33;09;01;14;1226.22
81214;04;07;26;08;01;14;1529.33
81214;05;07;30;09;01;14;1165.6
81214;05;07;33;09;01;14;1274.44
80129;06;07;40;02;01;14;3041.92
81214;04;07;25;09;01;14;1274.44
81214;04;07;25;08;01;14;1274.44
47717;05;07;31;08;01;14;1249.8
81214;03;07;19;09;01;14;1240
81214;05;07;32;08;01;14;1274.44
81214;03;07;21;09;01;14;1274.44
81214;05;07;30;01;01;14;1233.11
81214;07;07;63;08;01;14;1274.44
81214;03;07;24;08;01;14;1274.44
81214;04;07;27;09;01;14;1165.6
56201;06;07;41;09;01;14;1725.01
81214;03;07;21;09;01;14;1157.33
81214;03;07;24;09;01;14;1233.11
56201;04;07;26;08;01;14;1261.63
81214;04;07;26;08;01;14;1274.44
81214;03;07;22;09;01;14;1126.33
81214;05;07;38;09;01;14;1274.44
93131;04;07;28;09;01;14;1129.03
81214;04;07;29;09;01;14;1240
47717;03;07;22;08;01;14;513.73
47113;07;07;51;08;01;14;1441.5
81214;03;07;19;09;01;14;1043.67
81214;05;07;38;09;01;14;1274.44
81214;04;07;27;09;01;14;1419.18
81214;03;07;23;08;01;14;1274.44
81214;05;07;30;08;01;14;1529.33
81214;05;07;31;08;01;14;1257.22
81214;03;07;24;09;01;14;1054
81214;04;07;25;08;01;14;1271
81214;03;07;20;09;01;14;1231.73
56201;05;07;38;09;01;14;2210.47
81214;05;07;34;08;01;14;1274.44
81214;05;07;33;08;01;14;1274.44
81214;04;07;25;09;01;14;1274.44
81214;03;07;22;09;01;14;1184.89
81214;06;07;47;08;01;14;1274.44
81214;05;07;31;09;01;14;978.22
81214;05;07;35;08;01;14;1274.44
81214;03;07;22;09;01;14;1157.33
56201;04;07;29;09;01;14;1625.26
47113;06;07;47;08;01;14;1241
81214;03;07;20;09;01;14;1228.19
81214;05;07;32;09;01;14;1274.44
81214;06;07;42;09;01;14;1240
81214;03;07;19;09;01;14;1479.73
81214;03;07;24;09;01;14;1240
56201;06;07;46;09;01;14;1761.43
81214;03;07;22;08;01;14;1274.44
81214;05;07;36;09;01;14;1240
47318;07;07;57;08;01;14;3395.06
81214;03;07;22;09;01;14;1274.44
47113;05;07;30;08;01;14;1281.4
56201;06;07;43;09;01;14;1860.79
47717;04;07;29;08;01;14;1265.37
81214;05;07;32;09;01;14;1054
81214;03;07;24;09;01;14;1240
81214;07;07;50;08;01;14;1274.44
56201;06;07;49;09;01;14;2350.41
33121;03;07;20;09;01;14;1212
81214;04;07;29;09;01;14;1240
81214;03;07;19;09;01;14;1198.67
81214;04;07;29;09;01;14;1164.85
81214;04;07;25;08;01;14;1267.56
56201;04;07;27;09;01;14;1192.61
81214;04;07;28;09;01;14;1274.44
81214;06;07;40;09;01;14;1231.73
81214;03;07;20;08;01;14;1274.44
81214;04;07;28;09;01;14;1164.85
81214;03;07;23;09;01;14;1091.2
47211;04;07;25;08;01;14;1142.19
81214;04;07;28;09;01;14;1226.22
81214;05;07;33;08;01;14;1274.44
81214;06;07;41;09;01;14;1274.44
01512;03;07;24;09;01;14;0
47113;04;07;26;08;01;14;1281.58
56201;07;07;55;08;01;14;2349.48
01113;03;07;21;09;01;14;1196.36
81214;06;07;41;08;01;14;1528.71
01113;05;07;33;09;01;14;3996.5
81214;07;07;53;08;01;14;1274.44
81214;06;07;41;09;01;14;1240
81214;07;07;52;09;01;14;1274.44
45307;03;07;18;09;01;14;1298.36
81214;04;07;28;09;01;14;1240
81214;05;07;33;09;01;14;1191.15
47814;03;07;19;09;01;14;1234.98
47113;06;07;47;08;01;14;1241
56201;05;07;38;02;01;14;1607.9
81214;06;07;41;08;01;14;1267.56
01610;06;07;48;09;01;14;1944.79
81214;05;07;38;08;01;14;1274.44
56201;05;07;31;09;01;14;1006.37
81214;03;07;20;09;01;14;1240
81214;05;07;31;09;01;14;1126.33
16102;03;07;21;09;01;14;1370.4
81214;07;07;61;08;01;14;1274.44
81214;04;07;29;09;01;14;1204.57
01113;05;07;32;09;01;14;1617.3
01512;06;07;43;09;01;14;0
81214;07;07;58;09;01;14;1240
01512;05;07;39;09;01;14;1851.67
01512;05;07;39;09;01;14;0
81214;03;07;20;09;01;14;1505.4
81214;05;07;38;09;01;14;1274.44
80129;08;07;69;02;01;14;0
81214;05;07;30;08;01;14;1274.44
81214;03;07;23;09;01;14;1274.44
41204;07;07;50;09;01;14;0
01512;06;07;40;09;01;14;0
81214;04;07;28;08;01;14;1277.86
81214;07;07;50;08;01;14;1277.86
01512;04;07;29;09;01;14;1356.67
81214;03;07;23;08;01;14;1274.44
81214;03;07;24;08;01;14;1274.44
01512;04;07;27;09;01;14;1600
81214;07;07;50;08;01;14;1274.44
47211;05;07;38;08;01;14;1176.71
16102;06;07;43;09;01;14;0
81214;03;07;23;08;01;14;1240
81214;03;07;21;08;01;14;1267.56
81214;05;07;36;08;01;14;1240
01512;05;07;37;09;01;14;0
81214;07;07;52;09;01;14;1274.44
01512;05;07;39;09;01;14;0
81214;05;07;37;09;01;14;1157.33
81214;03;07;22;09;01;14;1116
01512;05;07;33;09;01;14;0
81214;03;07;22;09;01;14;1274.44
81214;05;07;32;09;01;14;1182.13
81214;06;07;42;09;01;14;1164.85
45307;07;07;61;09;01;14;1613.15
81214;06;07;40;08;01;14;1274.44
01610;04;07;27;09;01;14;964.7
81214;04;07;25;09;01;14;1126.33
81214;05;07;35;09;01;14;1274.44
01113;06;07;41;09;01;14;4608.21
81214;04;07;25;09;01;14;1274.44
81214;03;07;21;09;01;14;1234.83
56201;04;07;25;09;01;14;1575.23
81214;03;07;22;09;01;14;1105.67
56201;05;07;33;09;01;14;1302.19
81214;05;07;31;08;01;14;1274.44
81214;05;07;39;09;01;14;1198.67
81214;04;07;27;08;01;14;1236.56
81214;04;07;25;08;01;14;1274.44
01512;04;07;29;09;01;14;0
81214;04;07;27;09;01;14;1043.67
81214;05;07;30;08;01;14;1274.44
81214;05;07;34;09;01;14;1274.44
01512;05;07;39;09;01;14;0
94201;06;07;45;08;01;14;1878
47318;05;07;31;08;01;14;630.24
56112;05;07;39;08;01;14;0
41107;04;07;28;09;01;14;1960.06
47890;05;07;30;09;01;14;1650
56112;03;07;20;08;01;14;0
47318;05;07;38;08;01;14;5296.76
47521;03;07;22;09;01;14;1240.79
47318;06;07;46;08;01;14;3613.82
56112;05;07;32;08;01;14;0
46613;06;07;49;09;01;14;1541.67
47318;03;07;20;09;01;14;0
95126;05;07;32;08;01;14;1725.28
46834;05;07;30;08;01;14;1316.28
80111;06;07;40;09;01;14;1731.23
41107;05;07;39;09;01;14;1179.51
56112;04;07;27;08;01;14;0
41107;07;07;50;09;01;14;1960.06
41107;06;07;49;09;01;14;1960.06
41107;06;07;48;09;01;14;1799.81
47555;06;07;47;08;01;14;1448.07
46613;07;07;61;08;01;14;1599.19
56112;03;07;21;02;01;14;0
47890;05;07;30;04;01;14;2059.22
81214;06;07;45;08;01;14;1507.11
41107;06;07;41;09;01;14;1553.27
41107;06;07;48;09;01;14;1387.39
41107;05;07;33;09;01;14;1778.98
46613;06;07;45;09;01;14;1225.47
80111;06;07;43;09;01;14;1648.9
45307;05;07;31;09;01;14;1880.09
46877;05;07;36;02;01;14;1450.84
47318;05;07;36;09;01;14;0
47890;03;07;22;09;01;14;1083.83
41107;06;07;47;09;01;14;1801.28
56112;05;07;34;08;01;14;0
47318;06;07;43;08;01;14;3141.67
80111;05;07;36;09;01;14;1602.58
47741;03;07;20;09;01;14;1243.4
56112;04;07;26;08;01;14;0
43991;06;07;48;09;01;14;12769.71
94308;07;07;60;08;01;14;1594.8
46613;06;07;40;09;01;14;1245.67
47521;04;07;25;02;01;14;1250.38
41107;03;07;21;09;01;14;1017.33
56112;03;07;20;08;01;14;0
41107;03;07;21;09;01;14;1303.15
56112;04;07;28;08;01;14;0
95126;05;07;37;09;01;14;0
41107;08;07;66;09;01;14;1438.36
56112;04;07;27;08;01;14;0
56112;03;07;22;09;01;14;0
47814;05;07;35;02;01;14;1795.12
56112;05;07;31;08;01;14;0
46613;05;07;31;08;01;14;1451.61
47318;03;07;24;09;01;14;0
47229;05;07;32;08;01;14;1220.95
47521;04;07;25;08;01;14;1146.15
46834;05;07;39;04;01;14;1542.23
46613;06;07;44;08;01;14;1354.84
41107;06;07;49;09;01;14;1164.9
80111;06;07;44;09;01;14;0
47521;03;07;19;09;01;14;1218.26
47121;03;07;18;08;01;14;1600
47318;05;07;31;09;01;14;0
46613;07;07;53;09;01;14;1640.67
56112;03;07;23;08;01;14;0
41107;07;07;50;09;01;14;1126.67
47318;04;07;29;09;01;14;0
47555;04;07;25;08;01;14;1327.14
47521;05;07;33;08;01;14;1274.45
46834;05;07;31;08;01;14;1934.81
41107;06;07;47;09;01;14;1179.51
41107;05;07;39;09;01;14;1943.43
47521;03;07;21;09;01;14;1204.68
47521;03;07;20;09;01;14;1200.39
47555;03;07;24;08;01;14;1280.74
47318;05;07;37;08;01;14;2089.06
41107;06;07;47;09;01;14;2178.6
41107;05;07;35;09;01;14;4503.37
47555;07;07;60;09;01;14;1280.74
41107;05;07;32;09;01;14;1105.79
56112;03;07;24;08;01;14;0
81214;06;07;40;09;01;14;1525.13
41107;03;07;22;09;01;14;961.54
56112;04;07;28;09;01;14;0
56112;03;07;22;09;01;14;0
81214;06;07;42;08;01;14;1515.34
46834;06;07;44;06;01;14;3074.08
56112;05;07;34;08;01;14;0
47555;04;07;28;08;01;14;1465.56
94201;05;07;31;08;01;14;1742.56
41107;03;07;23;09;01;14;1150.02
81214;03;07;24;08;01;14;1169.45
80111;03;07;22;09;01;14;1718.29
80111;05;07;38;09;01;14;0
41107;04;07;27;09;01;14;1046.82
41107;05;07;36;09;01;14;1960.08
93212;03;07;22;08;01;14;1212
94308;06;07;40;08;01;14;1593.93
56112;06;07;45;08;01;14;0
47890;04;07;26;08;01;14;442.38
41107;07;07;52;09;01;14;1923.08
41107;03;07;24;02;01;14;1290.65
46613;07;07;50;09;01;14;1235.57
47512;04;07;26;09;01;14;1237.1
56112;03;07;19;08;01;14;0
80111;05;07;34;09;01;14;0
47521;03;07;24;09;01;14;1150.19
47318;06;07;47;08;01;14;5001.9
41107;07;07;55;09;01;14;1990.32
41107;03;07;24;09;01;14;1061.56
46613;03;07;23;09;01;14;1245.67
80111;03;07;19;09;01;14;1718.22
47318;05;07;36;08;01;14;1739.2
47547;05;07;38;08;01;14;1327.14
41107;06;07;43;09;01;14;1262.88
94308;05;07;37;08;01;14;1798.66
41107;05;07;35;09;01;14;1815.96
73122;05;07;34;09;01;14;1212
47521;03;07;20;09;01;14;1177.16
46613;03;07;24;09;01;14;1323.23
41107;07;07;56;09;01;14;1206.56
80111;05;07;35;09;01;14;2163.73
41107;05;07;37;09;01;14;1032.07
56112;05;07;32;08;01;14;0
80111;06;07;44;09;01;14;0
41107;06;07;41;09;01;14;1972.39
47814;03;07;24;09;01;14;1277.82
41107;05;07;37;09;01;14;2021.7
46613;03;07;24;08;01;14;1212
56112;03;07;22;08;01;14;0
46613;06;07;44;09;01;14;1209.68
56112;04;07;29;08;01;14;0
93212;04;07;26;08;01;14;1159.48
69206;05;07;35;09;01;14;2210
46371;04;07;29;04;01;14;1298.36
41107;05;07;32;09;01;14;1050.4
41107;05;07;38;09;01;14;1772.95
41107;06;07;44;09;01;14;1036.93
93212;03;07;19;08;01;14;1090.8
46613;06;07;46;09;01;14;1245.67
41107;04;07;26;09;01;14;1209
41107;08;07;70;09;01;14;3252.43
62091;04;07;27;09;01;14;1243.4
41107;03;07;20;09;01;14;1010
46613;05;07;38;09;01;14;1195.17
41107;05;07;34;09;01;14;2575.44
56112;03;07;20;08;01;14;0
47521;04;07;29;02;01;14;1273.96
56112;04;07;27;08;01;14;0
41107;05;07;37;09;01;14;1824.47
47890;04;07;26;09;01;14;2708.52
41107;05;07;32;09;01;14;1371.18
47521;03;07;19;09;01;14;1269.57
80111;05;07;35;09;01;14;0
41107;06;07;48;09;01;14;1941.57
80111;05;07;32;09;01;14;0
01628;08;07;65;02;01;14;1279.33
80111;06;07;42;09;01;14;0
47890;03;07;19;08;01;14;1500
41107;07;07;51;09;01;14;2021.7
94201;08;07;65;08;01;14;1245.67
56112;04;07;26;08;01;14;0
43991;07;07;53;09;01;14;8791.86
56112;06;07;45;08;01;14;0
41107;05;07;33;09;01;14;1326.95
56112;04;07;29;09;01;14;937.51
47890;03;07;21;09;01;14;1083.83
47717;04;07;25;08;01;14;2731.06
85996;06;07;45;09;01;14;0
96017;06;07;44;08;01;14;2500
51129;06;07;42;09;01;14;0
75001;04;07;27;09;01;14;1482.63
85996;05;07;34;09;01;14;0
25420;05;07;35;08;01;14;1194.51
56112;04;07;26;09;01;14;0
47440;07;07;54;08;01;14;1935.43
47440;03;07;24;08;01;14;5193.42
10953;07;07;57;08;01;14;1184.2
47121;03;07;21;09;01;14;7223.38
47555;06;07;44;08;01;14;1591.92
96017;05;07;32;09;01;14;2171.02
77110;03;07;20;09;01;14;1297.45
47440;05;07;31;09;01;14;1890.38
10911;06;07;42;09;01;14;0
47318;05;07;37;08;01;14;3115.02
85996;06;07;44;09;01;14;0
85996;04;07;25;09;01;14;1198.53
77110;04;07;25;09;01;14;1384.44
47440;04;07;29;09;01;14;1662.64
75001;03;07;20;09;01;14;1525.47
47440;03;07;19;09;01;14;1710
51129;06;07;40;09;01;14;0
46494;04;07;28;09;01;14;1223.73
56112;06;07;44;09;01;14;0
47555;03;07;23;08;01;14;1277.65
56112;06;07;43;08;01;14;1454.4
56112;03;07;21;09;01;14;0
47318;06;07;49;09;01;14;1500.61
69206;05;07;35;09;01;14;1986.67
47113;04;07;27;08;01;14;0
47440;05;07;36;08;01;14;5999
47440;06;07;43;09;01;14;1891.11
47113;06;07;47;08;01;14;0
85996;05;07;35;02;01;14;2610
47741;03;07;21;02;01;14;1773.24
10953;03;07;21;08;01;14;1071.47
47440;05;07;34;09;01;14;1898.53
47440;05;07;34;09;01;14;1443.23
46494;04;07;27;08;01;14;1156.64
47440;05;07;34;09;01;14;1668.43
47440;04;07;27;09;01;14;1562
47440;05;07;31;09;01;14;1739.45
47318;03;07;22;08;01;14;945.36
47555;03;07;20;08;01;14;1163.79
47440;05;07;35;09;01;14;1470.78
75001;03;07;24;09;01;14;1425
47440;05;07;36;09;01;14;1977.93
47440;06;07;44;09;01;14;1542.24
56112;04;07;25;09;01;14;0
96017;03;07;21;08;01;14;1195.24
47440;04;07;25;09;01;14;1672.19
47318;07;07;63;09;01;14;3001.22
46834;03;07;21;09;01;14;827.14
66223;06;07;49;09;01;14;5138.89
47440;05;07;30;09;01;14;1862.03
47440;05;07;35;09;01;14;2288.73
46494;05;07;32;08;01;14;0
96017;05;07;37;09;01;14;1222.32
66223;04;07;29;09;01;14;0
75001;04;07;28;09;01;14;1541.67
45111;04;07;25;08;01;14;1277.65
47113;05;07;31;09;01;14;0
47741;03;07;23;02;01;14;1555.23
01512;03;07;19;09;01;14;1070.6
01512;05;07;31;09;01;14;4600
47440;04;07;27;09;01;14;1699.26
77110;04;07;28;09;01;14;1316.28
01512;04;07;26;08;01;14;1245.67
01512;05;07;30;09;01;14;1495.42
01512;04;07;28;09;01;14;1548.23
01512;05;07;33;09;01;14;1212
01512;05;07;34;09;01;14;4044.44
47121;06;07;42;04;01;14;1999.87
77110;05;07;32;09;01;14;1294.33
47717;06;07;43;02;01;14;3672.66
47440;06;07;47;09;01;14;2216.5
01512;07;07;56;09;01;14;1245.67
01512;05;07;30;09;01;14;1245.67
47113;05;07;38;08;01;14;0
47521;04;07;25;09;01;14;1245.67
85996;07;07;61;02;01;14;0
47555;03;07;24;08;01;14;1234.05
01156;06;07;40;09;01;14;0
56112;06;07;43;09;01;14;0
46494;05;07;30;08;01;14;0
47440;07;07;50;09;01;14;1841.37
41204;05;07;39;08;01;14;591.72
82113;03;07;24;08;01;14;1000
56112;06;07;47;08;01;14;1740
41204;06;07;46;09;01;14;0
47211;04;07;27;08;01;14;1242.3
82113;05;07;31;09;01;14;1272.44
42219;04;07;27;09;01;14;1728.41
86909;05;07;30;09;01;14;2002.99
82113;05;07;35;08;01;14;0
82113;06;07;49;04;01;14;1194.07
16102;05;07;32;08;01;14;1048.39
82113;05;07;31;09;01;14;1173.33
86909;05;07;32;09;01;14;3477.04
82113;05;07;31;08;01;14;1441.56
77110;05;07;31;08;01;14;1116.56
82113;07;07;52;09;01;14;1229.11
01156;04;07;27;09;01;14;1451.93
82113;05;07;32;08;01;14;1597.29
82113;05;07;39;04;01;14;1026.67
82113;03;07;23;09;01;14;1360.81
82113;04;07;26;08;01;14;1072
82113;04;07;29;08;01;14;1619.93
82113;04;07;25;08;01;14;1161.93
82113;05;07;31;09;01;14;1173.33
82113;05;07;36;04;01;14;0
82113;06;07;45;09;01;14;1251.7
82113;04;07;29;08;01;14;9084.26
82113;03;07;21;08;01;14;1040
49302;05;07;36;08;01;14;2528.94
82113;06;07;48;08;01;14;1382.01
82113;03;07;19;08;01;14;1200
86909;05;07;39;09;01;14;1770.19
85317;06;07;44;08;01;14;2864.08
82113;07;07;51;08;01;14;1353.95
82113;04;07;25;08;01;14;1222
85996;05;07;30;08;01;14;0
01156;03;07;23;09;01;14;1230.06
82113;04;07;28;08;01;14;1200
85317;05;07;32;08;01;14;1733.12
82113;06;07;49;08;01;14;1184
85996;05;07;37;08;01;14;0
47814;06;07;40;08;01;14;1368.5
56112;06;07;48;08;01;14;1740
82113;07;07;62;09;01;14;1261.38
85996;08;07;67;09;01;14;1166.98
82113;03;07;20;09;01;14;1360.81
41204;04;07;28;08;01;14;0
82113;05;07;35;08;01;14;1396.69
82113;03;07;22;08;01;14;1126.67
82113;04;07;28;08;01;14;0
56112;06;07;48;08;01;14;1564.71
82113;04;07;28;02;01;14;1221.15
85317;03;07;23;08;01;14;1277.2
82113;07;07;56;09;01;14;1194.22
82113;03;07;22;08;01;14;1212.44
82113;06;07;40;08;01;14;0
41204;05;07;31;08;01;14;2353.64
82113;04;07;28;08;01;14;1212.44
86909;06;07;45;09;01;14;1632.59
82113;06;07;42;08;01;14;0
82113;04;07;26;08;01;14;1184.89
82113;06;07;43;08;01;14;1152.74
82113;03;07;19;09;01;14;1080
86909;05;07;32;09;01;14;1773.1
47555;03;07;22;09;01;14;929
82113;06;07;44;09;01;14;1380.36
82113;04;07;26;09;01;14;1173.33
82113;06;07;45;08;01;14;840
82113;05;07;39;08;01;14;0
82113;05;07;37;08;01;14;1755.14
82113;07;07;56;09;01;14;0
82113;06;07;43;08;01;14;0
85317;04;07;25;09;01;14;1417.79
86909;03;07;23;09;01;14;1447.54
82113;07;07;63;02;01;14;1240
82113;04;07;26;08;01;14;1371.75
47547;03;07;22;08;01;14;6833.49
77110;05;07;33;09;01;14;6405.42
85317;06;07;43;08;01;14;1401.07
85317;05;07;38;08;01;14;1568.04
82113;05;07;31;08;01;14;1380.86
56112;05;07;32;08;01;14;650
82113;05;07;37;08;01;14;1249.36
82113;07;07;52;09;01;14;2243.84
56112;04;07;25;08;01;14;859.68
82113;03;07;24;08;01;14;0
86909;06;07;41;09;01;14;1732.48
47814;07;07;56;08;01;14;2287.43
82113;03;07;21;08;01;14;1267.08
82113;07;07;56;08;01;14;0
86909;05;07;33;09;01;14;1773.56
82113;05;07;38;08;01;14;0
82113;05;07;39;08;01;14;1220.42
56112;05;07;32;08;01;14;1387.23
82113;05;07;34;08;01;14;1203.26
82113;04;07;26;08;01;14;1176.3
47636;03;07;21;08;01;14;1277.65
82113;06;07;41;02;01;14;1405.48
86909;06;07;44;09;01;14;3787.01
82113;06;07;41;09;01;14;1173.33
82113;07;07;53;08;01;14;0
82113;04;07;26;08;01;14;1306.2
86909;07;07;62;09;01;14;0
85317;03;07;18;09;01;14;661.2
82113;06;07;46;02;01;14;1848.93
82113;05;07;35;08;01;14;1352.34
47636;05;07;38;08;01;14;2103.06
82113;03;07;20;08;01;14;1165
82113;05;07;39;09;01;14;1356.69
82113;06;07;40;04;01;14;0
82113;06;07;46;08;01;14;1235.33
82113;05;07;36;08;01;14;1161.93
56112;04;07;26;08;01;14;1300
85317;03;07;21;08;01;14;1212
85317;06;07;48;08;01;14;1230.58
82113;05;07;37;09;01;14;1806.54
82113;04;07;29;04;01;14;1270.76
85317;05;07;36;08;01;14;1695.16
47814;03;07;21;08;01;14;2873.88
82113;03;07;24;08;01;14;1260.06
82113;05;07;37;08;01;14;1161.93
82113;05;07;33;08;01;14;1210.48
82113;06;07;42;08;01;14;0
82113;07;07;55;08;01;14;1198.67
82113;07;07;50;08;01;14;1215
86909;05;07;34;09;01;14;1454.4
77110;07;07;50;02;01;14;1202.99
85317;06;07;43;09;01;14;2862.22
82113;05;07;37;01;01;14;1385.05
56112;04;07;25;08;01;14;1300
86909;07;07;52;09;01;14;4145.39
47211;04;07;26;08;01;14;1251.22
82113;04;07;27;09;01;14;1698.52
82113;04;07;25;01;01;14;1288.97
46915;03;07;22;08;01;14;2035.24
82113;05;07;32;08;01;14;1165
86909;07;07;51;09;01;14;3617.33
82113;05;07;32;08;01;14;1355.02
82113;03;07;23;08;01;14;1264.93
85317;04;07;27;02;01;14;1245.67
82113;07;07;53;08;01;14;1212.44
86909;05;07;34;09;01;14;1883.8
85317;07;07;59;08;01;14;1698.1
82113;07;07;59;09;01;14;1173.33
85317;06;07;42;08;01;14;2470.97
86909;03;07;23;09;01;14;1389.46
82113;03;07;23;02;01;14;0
82113;07;07;52;09;01;14;0
85317;04;07;27;09;01;14;1532.58
82113;04;07;26;08;01;14;0
85317;04;07;29;08;01;14;1303.6
82113;04;07;27;09;01;14;1173.33
85317;06;07;40;08;01;14;1699.75
56112;06;07;49;09;01;14;1595.62
86909;05;07;33;09;01;14;3676.62
82113;06;07;40;04;01;14;1190.22
86909;05;07;37;09;01;14;1381.53
82113;03;07;22;08;01;14;0
86909;05;07;32;09;01;14;1458.16
47636;05;07;34;08;01;14;1274.45
86909;03;07;24;09;01;14;1453.64
86909;05;07;37;09;01;14;2041.41
82113;05;07;34;09;01;14;1360.81
82113;07;07;53;08;01;14;0
82113;05;07;32;08;01;14;1268.96
56112;04;07;26;08;01;14;1300
82113;06;07;44;08;01;14;1186.67
56112;04;07;25;08;01;14;1560
82113;04;07;27;09;01;14;1263.12
71120;04;07;27;09;01;14;1961
82113;05;07;38;08;01;14;1165
85996;07;07;59;09;01;14;0
85317;04;07;25;09;01;14;1494.8
82113;06;07;41;08;01;14;0
82113;05;07;36;08;01;14;0
86909;06;07;46;09;01;14;1662.95
82113;06;07;49;08;01;14;1215
41204;03;07;23;08;01;14;1430.72
56112;05;07;32;08;01;14;1300
82113;05;07;31;09;01;14;1194.07
82113;07;07;61;09;01;14;1251.7
82113;04;07;27;08;01;14;1267.08
82113;04;07;25;08;01;14;1273
85317;06;07;41;08;01;14;3472.62
82113;04;07;25;09;01;14;1356.69
49302;05;07;37;08;01;14;10555.51
82113;03;07;24;09;01;14;1173.33
82113;06;07;43;09;01;14;1356.69
86909;03;07;24;09;01;14;1793.3
82113;06;07;42;04;01;14;1215
82113;04;07;27;08;01;14;1040
82113;05;07;33;08;01;14;1353.04
82113;04;07;25;09;01;14;1248.9
